部署名,棚番,用途,種類,メーカー名,品番,数量,依頼,依頼日,税抜単価,税抜金額 ,在庫数,発注点,発注,発注日,出庫,出庫日,入庫 ,入庫日,仕入先名,備考,担当者,伝票No,税込単価 ,税込金額,税額,税率,勘定科目,使用先,サイズ,入力日
生産部,,,ツメ,スター精密,21032060,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ピン,スター精密,21032080,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スリーブトレイ,タケウチ,201607151,0,,,,¥0,,,,,,,,,タケウチ,,加藤彩,,¥0,¥0,¥0,10,消耗品,,穴169φ20,
生産部,,,スリーブトレイ,タケウチ,201607152,0,,,,¥0,,,,,,,,,タケウチ,,加藤彩,,¥0,¥0,¥0,10,消耗品,,穴169φ30,
生産部,,,12型用チャックトレイ,タケウチ,201607153,0,,,,¥0,,,,,,,,,タケウチ,,加藤彩,,¥0,¥0,¥0,10,消耗品,,穴256φ19,
生産部,,,32型チャックトレイ,タケウチ,201609141,0,,,,¥0,,,,,,,,,タケウチ,,加藤彩,,¥0,¥0,¥0,10,消耗品,,穴49φ45,
生産部,,,20型トレイ,タケウチ,201609142,0,,,,¥0,,,,,,,,,タケウチ,,加藤彩,,¥0,¥0,¥0,10,消耗品,,穴100φ32,
生産部,,,ボールエンドミル,(株)まじま機工,201706021,0,,,,¥0,,,,,,,,,(株)まじま機工,再研磨\5000,新井翔太,,¥0,¥0,¥0,10,消耗品,東泉産業(mount base),φ10　R10追加工,
生産部,,,ミゾバイト,(株)CJVインターナショナル,,0,,,0,¥0,,,,,,,,,(株)CJVインターナショナル,,新井翔太,,¥0,¥0,¥0,10,消耗品,大東バルブ(ユニット本体),ー,
生産部,,,砥石,東京ダイヤ,#200(9B3)150D-25T-5W-5X-36H,1,,,,¥0,,,,,,,,,棒柘産業(株),研磨機,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,トリツケカナグ,ミツトヨ,(04AZB157)HTD用,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,測定子(DG用),ミツトヨ,(21AAA256) ニードルソクテイシ DG用,1,,,,¥0,,,,,,,,,棒柘産業(株),製造課事務所内用,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,測定子(DG用),ミツトヨ,(21AAA258) ニードルソクテイシ(チョウコウ) DG用,1,,,,¥0,,,,,,,,,棒柘産業(株),製造課事務所内用,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,インジケータ(DG用),ミツトヨ,(543-490B) ID-C150XB ID デジマックインジケータ,1,,,,¥0,,,,,,,,,棒柘産業(株),製造課事務所内用,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,マイクロ,ミツトヨ,(M310-25)外側マイクロメータ,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,サポーター,ダイヤ工業,000-1603,1,,,,¥0,,,,,,,,,棒柘産業(株),腰用 M,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,サポーター,ダイヤ工業,000-1604,1,,,,¥0,,,,,,,,,棒柘産業(株),腰用 S,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,洗浄剤,イチネンケミカルズ,000257 洗浄剤M-1クリーナー 18L,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,手洗い洗剤,イチネンケミカルズ,000527 バイオソープ 2.5KG 本体,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,手洗い洗剤,イチネンケミカルズ,000529 バイオソープ 16KG 詰め替え用,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,洗浄剤,イチネンケミカルズ,001170 18L 無リンスーパーセーフティ,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ベルト研磨剤,理研,00573 リコーズベルト(Z767) 100*915 #240,1,,,460,¥460,,,,,,,,,棒柘産業(株),,加藤彩,,¥506,¥506,¥46,10,消耗品,,,
生産部,,,PCDミゾバイト,中京,0138H3101,0,,,,¥0,,,,,,,,,棒柘産業（中京）,2本から,加藤彩,,¥0,¥0,¥0,10,消耗品,,1.5*100L*□12-SB,
生産部,,,バッテリー補充液,古河薬品,02-001 (2L),1,,,310,¥310,,,,,,,,,棒柘産業(株),,加藤彩,,¥341,¥341,¥31,10,消耗品,,,
生産部,,,ボトル,サンプラテック,02135 ハンディーボトル ノズル付 白 2L ,1,,,970,¥970,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,067","¥1,067",¥97,10,消耗品,,,
生産部,,,清掃用具,コンパル,027938 曲がる・天井ホーキ(細毛グリーン),1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザル,トンボ工業,02869 アシストフラワーざる 30 ブルー,1,,,340,¥340,,,,,,,,,棒柘産業(株),,加藤彩,,¥374,¥374,¥34,10,消耗品,,,
生産部,,,ブラシ,コンパル,029970 ガンコ・汚れ落としツメ付ブラシ,1,,,500,¥500,,,,,,,,,棒柘産業(株),,加藤彩,,¥550,¥550,¥50,10,消耗品,,,
生産部,,,ドリル,日立,02WNSB0300-TH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,日立,02WNSB0310-TH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,日立,02WNSB0380-TH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,メカマイクロメータ部品,ミツトヨ,04gza825 メカマイクロメータ部品,1,,,680,¥680,,,,,,,,,棒柘産業(株),,加藤彩,,¥748,¥748,¥68,10,消耗品,,,
生産部,,,レンチ,ウェラー社,066494 トルクスビット TX7,1,,,160,¥160,,,,,,,,,棒柘産業(株),,加藤彩,,¥176,¥176,¥16,10,消耗品,,,
生産部,,,チェーシング,イスカル,06IL0.50ISO IC228,1,,,,¥0,,,,,,,,,(株)柏ツール,取寄せ品(イスラエルより)納期10日程度,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,06IR0.75ISO IC228,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,06IR28BSPT IC228,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,06IRA60 IC228,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ショルダピン,ホーメルケラー,06TER0444,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,吸着マット,イチネンケミカルズ,070156  100枚入り,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダ部品,山田マシン,07TER0171φ14.5ホイール用ボルト BL14.5A-HEX 2mm,1,,,500,¥500,,,,,,,,,(株)佐藤機工,クイック,加藤彩,,¥550,¥550,¥50,10,消耗品,,,
生産部,,,チェーシング,イスカル,08IR1.00ISO IC228,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ホースクリップ,アソー,0X-SS ホースクリップ 18～25 10個入,1,,,500,¥500,,,,,,,,,棒柘産業(株),製品回収台部品,加藤彩,,¥550,¥550,¥50,10,消耗品,,,
生産部,,,エアーノズル,いけうち,1/8MTF-F24-8-010PPS-IN エアーノズル,1,,,940,¥940,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,034","¥1,034",¥94,10,消耗品,,,
生産部,,,砥石,ノリタケカンパニー,1000E60360 砥石 205*19*25.4 WA80K,1,,,,¥0,,,,,,,,,棒柘産業(株),グラインダー砥石(橙色),加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェア,サンワサプライ,100-SNC027BK オフィスチェア ブラック,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,針金,ダイドーハント,10155302 針金 #18×25m,1,,,240,¥240,,,,,,,,,棒柘産業(株),φ1.2鉄,加藤彩,,¥264,¥264,¥24,10,消耗品,,,
生産部,,,針金,ダイドーハント,10155808 針金 #0.9mm×5m,1,,,360,¥360,,,,,,,,,棒柘産業(株),,加藤彩,,¥396,¥396,¥36,10,消耗品,,,
生産部,,,台車,TRUSCO,101N ドンキーカート 折りたたみハンドルタイプ740*480,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,カート,TRUSCO,104N ドンキーカート 2段式片袖タイプ 740×480,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,台車,TRUSCO,108EBNU ハイグレード運搬車 固定式 740×460 ウレタン,1,,,,¥0,,,,,,,,,棒柘産業(株),740×460(キャスター、ウレタン)、洗浄工程用,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,カプラ,日東工器,10PM,1,,,200,¥200,,,,,,,,,棒柘産業(株),,加藤彩,,¥220,¥220,¥20,10,消耗品,,,
生産部,,,ウレタンシート,INOAC,10TX1000*2000 グレー 緩衝 ウレタンA-8,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ポリ蛇口,井上工具,11110　NEWポリ蛇口40ミリ,1,,,210,¥210,,,,,,,,,棒柘産業(株),,加藤彩,,¥231,¥231,¥21,10,消耗品,,,
生産部,,,チェーシング,イスカル,11ER0.70ISO IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,11ERA60 IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,11IR14BSPT IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*35*4.76平目P0.5,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76 平目#32,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76綾目#52,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目#26,1,,,960,¥960,,,,,,,,,棒柘産業(株),P0.977,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目#28,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目#34,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目P0.3,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目P0.6,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目P0.8,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,12*6.35*4.76平目P1.0,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ヘラ(ワイパー),井上工具,12013 デルリヘラ 240mm,1,,,430,¥430,,,,,,,,,棒柘産業(株),,加藤彩,,¥473,¥473,¥43,10,消耗品,,,
生産部,,,センター,イワタツール,120SPC2.0*6CBALD,1,,,0,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,センター,イワタツール,120SPC4CBALD,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,センター,イワタツール,120SPC6CBALD,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ヘラ(ワイパー),井上工具,12340 ラバーヘラ 200mm,1,,,700,¥700,,,,,,,,,棒柘産業(株),,加藤彩,,¥770,¥770,¥70,10,消耗品,,,
生産部,,,チェーシング,STS,12E18UN T10C,1,,,,¥0,,,,,,,,,棒柘産業(株),発注：10個～,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12ER 1.5ISO2M T10R,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12ER AA60 K20C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12ER1.0ISO K20C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12X 8ACME T10R,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12X19W T10C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,STS,12XAG60 T10C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スケール,SHINWA,13005 直尺 シルバー15cm,1,,,230,¥230,,,,,,,,,棒柘産業(株),,加藤彩,,¥253,¥253,¥23,10,消耗品,,,
生産部,,,ローレットホルダー,ホーメルケラー,130-10U150604-A,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スケール,SHINWA,13013 直尺 シルバー30cm,1,,,420,¥420,,,,,,,,,棒柘産業(株),,加藤彩,,¥462,¥462,¥42,10,消耗品,,,
生産部,,,スケール,SHINWA,13021 直尺 シルバー60cm,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダー,ホーメルケラー,131-10R150404-A-Z,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダー,ホーメルケラー,131-12R150404-VS-A,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダー,ホーメルケラー,132-12R150611-A,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,クイック,14.5*15LX0.6,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,クイック,14.5*15RX0.6,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダ部品,クイック,14.5用ボルト,1,,,515,¥515,,,,,,,,,棒柘産業(株),,加藤彩,,¥567,¥567,¥52,10,消耗品,,,
生産部,,,ローレットホルダ部品,クイック,14.5用ワッシャー,1,,,334,¥334,,,,,,,,,棒柘産業(株),,加藤彩,,¥367,¥367,¥33,10,消耗品,,,
生産部,,,ボルト,クイック,14.5用部品ボルト,1,,,378,¥378,,,,,,,,,棒柘産業(株),,加藤彩,,¥416,¥416,¥38,10,消耗品,,,
生産部,,,はさみ,スリーエムジャパン,1447 プレミアムシザーズ 70mm,1,,,710,¥710,,,,,,,,,棒柘産業(株),,加藤彩,,¥781,¥781,¥71,10,消耗品,,,
生産部,,,はさみ,スリーエムジャパン,1448 プレミアムシザーズ 85mm,1,,,950,¥950,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,045","¥1,045",¥95,10,消耗品,,,
生産部,,,ローレットコマ,ホーメルケラー,15*4*4 P=0.5 片側サイドステップ　幅2mm,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ボーリングバイト,(株)まじま機工,16137-02,0,,,,¥0,,,,,,,,,(株)まじま機工,,新井翔太,,¥0,¥0,¥0,10,消耗品,ハギテック(KBS-5),5.5*1.4*4.7*13.0,
生産部,,,チェーシング,住友,16ER A60-CB AC530U,1,,,920,¥920,,,,,,,,,岩瀬産業(株),,加藤彩,,"¥1,012","¥1,012",¥92,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER0.75ISO3M IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,京セラ,16ER100ISO PR1115,5,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER14UN IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER18NPT IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER28BSPT IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,京セラ,16ER300TR PR1115,5,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER3TR IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ER8ACME IC908,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,タンガロイ,16ERA60 AH725,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,イスカル,16ERA60 IC1007,1,,,0,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,京セラ,16ERA60-TF PR1535,5,,,690,"¥3,450",5,,,,,,,,棒柘産業(株),,加藤彩,,¥759,"¥3,795",¥345,10,消耗品,,,
生産部,,,チェーシング,ノガ(Carmex),16ERB A60 BMA,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,タンガロイ,16ERG60-B AH725,1,,,682,¥682,1,,,,,,,,(株)柏ツール,,加藤彩,,¥750,¥750,¥68,10,消耗品,,,
生産部,,,チェーシング,タンガロイ,16ERG60-B AH725 ※R0.17　,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,タンガロイ,16ERG60-B AH725 ※R0.17  仕様変更前品,1,,,750,¥750,,,,,,,,,(株)柏ツール,,加藤彩,,¥825,¥825,¥75,10,消耗品,,,
生産部,,,チェーシング,タンガロイ,16ILG60 AH725,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ヘラ,井上工具,17042 カーボンはがしヘラ 65mm,1,,,220,¥220,,,,,,,,,棒柘産業(株),全長156mm×刃幅65mm,加藤彩,,¥242,¥242,¥22,10,消耗品,,,
生産部,,,フレーム(モップ),ラバーメイド,186389307 クイックコネクト フレーム 460mm モップシステム,1,,,,¥0,,,,,,,,,棒柘産業(株),フレームのみ,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザル,SUGICO,18-8深型ピシャット(6.5メッシュ) 注文No.8-0201-13-045、型番：15枚取、サイズ300*235*H45,1,,,1900,"¥1,900",,,,,,,,,棒柘産業(株),,加藤彩,,"¥2,090","¥2,090",¥190,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目#26,1,,,840,¥840,,,,,,,,,棒柘産業(株),,加藤彩,,¥924,¥924,¥84,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目#28,1,,,840,¥840,,,,,,,,,棒柘産業(株),,加藤彩,,¥924,¥924,¥84,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目#58(P0.438),1,,,830,¥830,,,,,,,,,棒柘産業(株),2024.07在庫5個有り、以後生産終了の為、発注不可,加藤彩,,¥913,¥913,¥83,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目#60,1,,,,¥0,,,,,,,,,棒柘産業(株),生産終了,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目#80,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目P0.5,1,,,840,¥840,,,,,,,,,棒柘産業(株),,加藤彩,,¥924,¥924,¥84,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目P0.6,1,,,960,¥960,,,,,,,,,棒柘産業(株),,加藤彩,,"¥1,056","¥1,056",¥96,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目P0.8,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットコマ,三新,19*6.35*4.76平目P1.0,1,,,840,¥840,,,,,,,,,棒柘産業(株),,加藤彩,,¥924,¥924,¥84,10,消耗品,,,
生産部,,,カッター,OLFA,198B ハイパーＡ型カッター,1,,,300,¥300,,,,,,,,,棒柘産業(株),,加藤彩,,¥330,¥330,¥30,10,消耗品,,,
生産部,,,カプラ,日東工器,200-20SH,1,,,564,¥564,,,,,,,,,棒柘産業(株),,加藤彩,,¥620,¥620,¥56,10,消耗品,,,
生産部,,,台車,ルート工業,201-01 台車コンテナ ルートボーイ201型,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,カプラ,日東工器,20PH,1,,,184,¥184,,,,,,,,,棒柘産業(株),,加藤彩,,¥202,¥202,¥18,10,消耗品,,,
生産部,,,ボールレンチ,ＰＢスイスツールズ,212L-3SY　ロングボールレインボーレンチ　レモン色,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ダイヤルゲージ,コンパック社,215 テストインジケータ 0.002mm,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,カッター,オルファ,215B Aプラス カッター,1,,,200,¥200,,,,,,,,,棒柘産業(株),,加藤彩,,¥220,¥220,¥20,10,消耗品,,,
生産部,,,ワッシャ,ホーメルケラー,21BHR0375,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スプレー,ニッペホーム,221T001-300 ラッカースプレー ホワイト,1,,,290,¥290,,,,,,,,,棒柘産業(株),白,加藤彩,,¥319,¥319,¥29,10,消耗品,,,
生産部,,,ローレットホルダ部品,山田マシン,22BHR0002φ14.5ホイール用 旧仕様工具鋼製ブッシュBS14.5,1,,,,¥0,,,,,,,,,(株)佐藤機工,クイック,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ローレットホルダ部品,山田マシン,22BHR0159φ14.5ホイール用ワッシャ WS14.5A(669-414),1,,,,¥0,,,,,,,,,(株)佐藤機工,クイック,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ブラシ,TRUSCO,233H6 平型ブラシ ナイロン 線0.2*外径 23*軸 3,1,,,305,¥305,,,,,,,,,棒柘産業(株),,加藤彩,,¥336,¥336,¥31,10,消耗品,,,
生産部,,,ニッパ,室本鉄工,23EF-130 エンドプラニッパ 130mm,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシングホルダー,サンドビック,266RFA-1010-16-S,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
